,Empresa,Data Emissão,Data Competência,Número Nota Fiscal,Série,CNPJ Prestador,Código Serviço Municipal,Filial,Tipo Tributação,Benefício Fiscal,Tipo NF,Optante Simples,Fornecedor,Valor Serviço,Valor Dedução,Aliquota ISS,ISS Retido,Analise ISS,Município Prestador,INSS Retido 11%,IRRF (1708),IRRF (8045),PCC (5952),PIS (5979),COFINS (5960),Líquido,Comentario,Cei,filial_formatada,Município,check_filial_prest_mun
931,Prime,2021-05-19,,37403,,30013106000433,140122,21.917.552/0001-39,,,,N,MIT RIO VEICULOS,120.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 14.01.22 | Cód.LC: 14.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,1.2,0,5.58,0,0,113.22,"TAPECARIA/CAPOTARIA\r\nSERVICO DE FUNILARIA\r\n\r\nTrib Aprox R$ 16,14 FederalFonte: IBPT/FECOMERCIO RS-Valor Liquido da Nota Fiscal - R$ 120,00\r\n\r\n\r\nContato: 81021 - Depto: 400 - Vendedor: 2100109-SIMONE DANTAS\r\nO.S.: 035523 - Placa: LRJ6C84 - Chassi: 988675126JKH99055 - Modelo: COMPASS 2.0 16V DIESEL LONGITUDE 4X4 AUT - KM: 29802 - | conserto de veículos",,21917552000139,Rio de Janeiro,True
932,Oceanico,2021-05-19,,2440,,9295441000132,170602,31.379.125/0001-06,,,,N,AMO AGENCIA DE PROPAGANDA LTDA,5700.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.06.02 | Cód.LC: 17.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,57.0,0,0.0,0,0,5643.0,"Itten - Criação de Peças para Site Nova Marca VALOR TOTAL A PAGAR: R$ 5.700,00 Data de vencimento: 03/06/2021 Dados para depósito: Banco Santander (033), Agência - 2247, Conta corrente - 13000999-8 | propaganda e publicidade - serviços concernentes à concepção, redação e produção de propaganda e publicidade, inclusive divulgação de material publicitário",,31379125000106,Rio de Janeiro,True
933,Oceanico,2021-05-19,,2442,,9295441000132,170602,31.379.125/0001-06,,,,N,AMO AGENCIA DE PROPAGANDA LTDA,1943.06,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.06.02 | Cód.LC: 17.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,19.43,0,0.0,0,0,1923.63,"Itten Pacote de direitos de uso de 25 imagens do Shutterstock VALOR TOTAL A PAGAR: R$ 1.943,06 Data de vencimento: 03/06/2021 Dados para depósito: Banco Santander (033), Agência - 2247, Conta corrente - 13000999-8 | propaganda e publicidade - serviços concernentes à concepção, redação e produção de propaganda e publicidade, inclusive divulgação de material publicitário",,31379125000106,Rio de Janeiro,True
934,Prime,2021-05-19,,1027,,2013844000100,100901,21.917.552/0001-39,,,,S,D LEGITIMA EMPREENDIMENTOS,1650.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 10.09.01 | Cód.LC: 10.09 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1650.0,Serviço de despachante | representação comercial,,21917552000139,Rio de Janeiro,True
935,Prime,2021-05-19,,429,,22780155000120,10302,21.917.552/0001-39,,,,S,FNT TELECOMUNICACOES E ACESSO A REDES DE INTERNET LTDA,1000.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 01.03.02 | Cód.LC: 1.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1000.0,taxa de instalação 1/3 | provimento de acesso à internet,,21917552000139,Rio de Janeiro,True
936,Sudeste,2021-05-19,,418,,34242442000166,240103,34.592.751/0001-66,,,,S,SHOPPING DAS LETRAS COMUNICACAO VISUAL EIRELI,670.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 24.01.03 | Cód.LC: 24.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,670.0,"CONFECÇÃO DE UM PLAQUEIRO DE OBRA, CONFECCIONADO EM ESTRUTURA DE METALON 30 X 20, REVESTIDA DE CHAPA GALVANIZADA BITOLA 26, COM LAMINAÇÃO DE ADESIVO, COM FRISOS EM ALUMÍNIO PARA DIVISÃO DA PLACA, PARA COLOCAÇÃO DA PLACA DOS PARCEIROS. MEDIDAS 200 X 100. OBRA: 1,03.02- OCEÂNICO / REF. OC: 115 DO DIA 14/05/2021 -AV. MONSENHOR ASCÂNIO, 535 - BARRA DADOS BANCÁRIOS: BANCO ITAÚ / AGÊNCIA: 0406 / CONTA: 17543-0 / PIX: 34.242.442/0001-66 | confecção de placas, sinalização visual, banners, adesivos e congêneres",,34592751000166,Rio de Janeiro,True
937,Segmedic,2021-05-19,,50048,10.0,26144211000191,403,01.475.178/0001-51,,,,N,HKLM SERVICOS MEDICOS EIRELI,2000.0,0.0,0.0,0.0,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,2000.0,"SERVIÇOS MÉDICOS HOSPITALARES PRESTADOS DADOS BANCÁRIOS: BANCO: ITAU (341) AG: 7352 C/C: 19612-0 | | | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
938,Prime,2021-05-19,,1028,,2013844000100,100901,21.917.552/0001-39,,,,S,D LEGITIMA EMPREENDIMENTOS,2520.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 10.09.01 | Cód.LC: 10.09 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,2520.0,Serviço de despachante | representação comercial,,21917552000139,Rio de Janeiro,True
939,Prime,2021-05-19,,1030,,2013844000100,100901,21.917.552/0001-39,,,,S,D LEGITIMA EMPREENDIMENTOS,4760.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 10.09.01 | Cód.LC: 10.09 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,4760.0,Serviço de despachante | representação comercial,,21917552000139,Rio de Janeiro,True
940,Trafigura Consult.,2021-05-19,,20215951,,22299283000157,90200188,11.631.729/0002-63,,,,N,MAAC TRAVEL CORPORATE LTDA,5089.24,,0.0,0.0,Regra Encontrada: SIM | Cód: 090200188 | Cód.LC: 9.02 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Belo Horizonte | Cidade Prestação: Belo Horizonte,Belo Horizonte,0.0,76.34,0,0.0,0,0,5012.9,"INTERMEDIACAO DE PASSAGENS AEREAS, HOSPEDAGENS E OUTROS CORRELATOS FATURA 7851 | Agenciamento, organização, promoção, intermediação e execução de programas de turismo, passeios, viagens, excursões, hospedagens e congêneres",,11631729000263,,False
941,PC 0207,2021-05-19,,2153,,23062209000185,170102,39.509.753/0001-62,,,,S,IMOBILIA RIO SERVICOS LTDA,300.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.01.02 | Cód.LC: 17.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,300.0,"1 HONORARIOS DE SERVICOS PRESTADOS. 300,00 REF.: EMISSAO DE 9 DISTRIBUIDOR E CERTIDAO DE IPTU - EST. ROBERTO BURLE MARX, 1 KM 27 - ITAIPAVA RESPONSAVEL: EDUARDO CRUZ VENCIMENTO: 10/06/2021 DADOS BANCARIOS; BANCO BRADESCO (237) AG: 2000-1 C/C: 5758-4. Valor Aprox dos Tributos: R$ 40,35 Federal, R$ 0,00 Estadual e R$ 14,10 Municipal Fonte: IBPT/FECOMERCIO RJ B6443B | análise, exame, pesquisa, coleta, compilação ou fornecimento de dados e informações de qualquer natureza, inclusive cadastro e similares",,39509753000162,Rio de Janeiro,True
942,PL61,2021-05-19,,104,,34680508000108,130301,31.384.644/0001-54,,,,S,MARIANA DANTAS MACHADO DA SILVA 09291953709,400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 13.03.01 | Cód.LC: 13.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,400.0,Fotografia e imagens para mídias sociais ITAU AG 3008 CC 00865.2 CPF 092919537.09 Mariana Dantas Machado da Silva | fotografia,,31384644000154,Rio de Janeiro,True
943,Alambari,2021-05-20,,194122,,17160849000125,101,06.274.389/0001-40,,,,N,AURUM SOFTWARE LTDA,109.65,,0.0,0.0,Regra Encontrada: SIM | Cód: 101 | Cód.LC: 1.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Florianópolis | Cidade Prestação: Florianópolis,Florianópolis,0.0,1.64,0,5.1,0,0,102.91,| Análise e desenvolvimento de sistemas,,06274389000140,,False
944,Sudeste,2021-05-20,,956,,34367385000141,171901,34.592.751/0001-66,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,3500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,3500.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,34592751000166,Rio de Janeiro,True
945,Lince,2021-05-20,,29937074,,47866934000174,3205,29.359.171/0001-93,,,,N,TICKET SERVICOS SA,69.68,,2.0,1.39,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Rio de Janeiro,São Paulo,0.0,0.0,0,0.0,0,0,68.29,"TA DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 3.885,00 TARIFA DE ADMINISTRACAO DE SERVICOS R $ 69,68 Pedido Web : 11610284 Ped GP : 33765885 Contrato : 681990040091 IE : 99 IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 7,84 Data de Vencimento : 14/06/2021 VALOR TOTAL : R $ 3.954,68 | Administração de benefícios relativos a planos de assistência à saúde.",,29359171000193,Rio de Janeiro,False
946,Lince,2021-05-20,,29937107,,47866934000174,3205,29.359.171/0001-93,,,,N,TICKET SERVICOS SA,70.8,,2.0,1.42,Regra Encontrada: SIM | Cód: 3205 | Cód.LC: 17.12 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: SIM | Analisar ISS LC: SIM | Cidade Prestador: São Paulo | Cidade Prestação: Rio de Janeiro,São Paulo,0.0,0.0,0,0.0,0,0,69.38,"TRE DISPONIBILIZACAO DE BENEFICIO QTD 1 R $ 4.530,00 TARIFA DE ADMINISTRACAO DE SERVICOS R $ 70,80 Pedido Web : 11610210 Ped GP : 33765846 Contrato : 681990023121 IE : 99 IM : IRF 1,50 % -IN / SRF 177/87 e 107/91 LEI 12741/12 VL.TRIB.R $ 7,97 Data de Vencimento : 14/06/2021 VALOR TOTAL : R $ 4.600,80 | Administração de benefícios relativos a planos de assistência à saúde.",,29359171000193,Rio de Janeiro,False
947,Grupo Rtsc,2021-05-20,,461148,,44315919000140,5711,24.582.368/0001-73,,,,N,FUNDACAO INSTITUTO DE ADMINISTRACAO,1281.71,,0.0,0.0,Regra Encontrada: SIM | Cód: 5711 | Cód.LC: 8.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: São Paulo | Cidade Prestação: São Paulo,São Paulo,0.0,19.23,0,59.6,0,0,1138.79,"PRESTACAO DE SERVICOS DE TREINAMENTO DO CURSO Pos-Graduacao Lato Sensu Especializacao em Analise de Big Data - TURMA 16 ALUNO: Marcello Ygor Souza da Silva JUN/2021 (1281.71) | Ensino regular pré-escolar, fundamental e médio, inclusive cursos profissionalizantes.",,24582368000173,São Paulo,True
948,Segmedic,2021-05-20,,1721558,,16727386000178,260101,01.475.178/0001-51,,,,N,RIOPAR PARTICIPACOES S.A.,18.08,,0.0,0.0,Regra Encontrada: SIM | Cód: 26.01.01 | Cód.LC: 26.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,18.08,"Pedido no AR48379962 - Valor referente a prestacao de servico de entrega domiciliar de cartoes solicitados site Riocard. | serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas agências franqueadas",,01475178000151,,False
949,Oceanico,2021-05-20,,953,,34367385000141,171901,31.379.125/0001-06,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,1400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1400.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,31379125000106,Rio de Janeiro,True
950,Segmedic,2021-05-20,,23,,41054857000171,170601,01.475.178/0001-51,,,,S,PIIN AGENCIA DE PUBLICIDADE LTDA,3000.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.06.01 | Cód.LC: 17.06 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,3000.0,Planejamento de conteúdos; Gestão das Redes Sociais; Gestão Media TVs Internas; SAC 2.0; Endomarketing; Relatório de Desempenho. referente ao mês de Maio. | Pagamento via transferência bancária.|Banco C6 S.A.(336)|Agência: 001 Conta Corrente: 6047105-0 | propaganda e publicidade,,01475178000151,,False
951,PC 0207,2021-05-20,,958,,34367385000141,171901,39.509.753/0001-62,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,500.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,500.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,39509753000162,Rio de Janeiro,True
952,Xtree,2021-05-20,,495,,4056309000154,10102,33.535.091/0001-19,,,,N,SOFTO SISTEMAS LTDA,23455.1,,0.0,0.0,Regra Encontrada: SIM | Cód: 01.01.02 | Cód.LC: 1.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,23455.1,"Serviço de desenvolvimento de sistemas de tecnologia da informação - DevTeam as a Service (200h - Ref.: 05/2021, 70,22h - Ref.: 04/2021). - Conforme Lei 12.741/2012, o percentual total de impostos incidentes neste serviço prestado é de aproximadamente 16.33% | desenvolvimento de sistemas",,33535091000119,Rio de Janeiro,True
953,Itten-Alba,2021-05-20,,954,,34367385000141,171901,34.593.366/0001-33,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,1000.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1000.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,34593366000133,Rio de Janeiro,True
954,Segmedic,2021-05-20,,1721551,,16727386000178,260101,01.475.178/0001-51,,,,N,RIOPAR PARTICIPACOES S.A.,18.08,,0.0,0.0,Regra Encontrada: SIM | Cód: 26.01.01 | Cód.LC: 26.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,18.08,"Pedido no AR48380796 - Valor referente a prestacao de servico de entrega domiciliar de cartoes solicitados site Riocard. | serviços de coleta, remessa ou entrega de correspondências, documentos, objetos, bens ou valores, inclusive pelos correios e suas agências franqueadas",,01475178000151,,False
955,Segmedic,2021-05-20,,697,,9014894000143,40101,01.475.178/0001-51,,,,N,JLM IMAGENS MEDICOS ASSOCIADOS S/S,26240.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 04.01.01 | Cód.LC: 4.01 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,393.6,0,1220.16,0,0,24626.24,SERVIÇOS MÉDICOS PRESTADOS. Banco Itau Ag: 6140 C/C: 27190-6 | medicina,,01475178000151,,False
956,PL61,2021-05-20,,951,,34367385000141,171901,31.384.644/0001-54,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,1400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1400.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,31384644000154,Rio de Janeiro,True
957,Itten,2021-05-20,,955,,34367385000141,171901,30.689.550/0001-20,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,1400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1400.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,30689550000120,Rio de Janeiro,True
958,LQ,2021-05-20,,952,,34367385000141,171901,28.891.150/0001-51,,,,S,MCS MARKUP ASSESSORIA EMPRESARIAL LTDA,1400.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 17.19.01 | Cód.LC: 17.19 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,1400.0,"Honorários de Serviços Contábeis, referente competência 05/2021. Vcto 10/06/2021. Banco Santander - 033 Agência: 3003 Conta: 13083389-3 Empresa optante pelo simples nacional tributada em consonância com o anexo III da lei complementar de 123/2006. | contabilidade, inclusive serviços técnicos e auxiliares",,28891150000151,Rio de Janeiro,True
959,Segmedic,2021-05-20,,1721837,,16727386000178,130511,01.475.178/0001-51,,,,N,RIOPAR PARTICIPACOES S.A.,28.35,,0.0,0.0,Regra Encontrada: SIM | Cód: 13.05.11 | Cód.LC: 13.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,28.35,"Pedido numero 2V6154694 - Valor referente ao servico de 2a via de cartao. Total aproximado de tributos: Federais: 9,25% Estaduais: Isento Municipais: 5% OBS: Esta nota fiscal segue somente para arquivo. O pagamento ja foi realizado por meio de boleto bancario | confecção de impressos personalizados",,01475178000151,,False
960,Segmedic,2021-05-20,,52026,10.0,8868328000136,403,01.475.178/0001-51,,,,N,IMUNOCLINICA CLINICA MEDICA LTDA,2200.0,0.0,0.0,0.0,Regra Encontrada: SIM | Cód: 0403 | Cód.LC: 4.03 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,2200.0,"PROCEDIMENTO MÉDICO | | | Hospitais, clínicas, laboratórios, sanatórios, manicômios, casas de saúde, prontos-socorros, ambulatórios e congêneres",,01475178000151,,False
961,Trade4me,2021-05-20,,46,,36205271000120,1004,33.777.397/0001-81,,,,S,A C F DE PAIVA TRANSPORTES COMERCIO E SERVICOS - IMPORTACAO & EXPORTACAO EIRELI,46250.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 1004 | Cód.LC: 10.04 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Barcarena | Cidade Prestação: Barcarena,Barcarena,0.0,0.0,0,0.0,0,0,46250.0,"SERVICOS OPERACIONAIS | Agenciamento, corretagem ou intermediação de contratos de arrendamento mercantil (leasing), de franquia (franchising) e de faturização (factoring)",,33777397000181,,False
962,CLube flex,2021-05-21,,2172,,17687749000151,130515,34.314.826/0001-47,,,,N,NOVA FORMATO 3 GRÁFICA E EDITORA EIRELI EPP,5920.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 13.05.15 | Cód.LC: 13.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Rio de Janeiro | Cidade Prestação: Rio de Janeiro,Rio de Janeiro,0.0,0.0,0,0.0,0,0,5920.0,"OP 9526 -9527 FOLDER CLUBE FLEX QUANTIDADE: 5.000 UNIDADES VALOR TOTAL R$ 4.770,00 FLYER PREPARO DE EXAMES LABORATORIAIS QUANTIDADE: 5.000 UNIDADES VALOR R$ 1.150,00 VENCIMENTO: 22/05/2021 - R$ 2.960,00 07/06/2021 - r$ 2.960,00 | serviços gráficos em geral",,34314826000147,,False
963,CLube flex,2021-05-21,,2173,,34314826000147,130515,34.314.826/0001-47,,,,N,CLUBE FLEX ADMINISTRACAO DE CADASTRO LTDA.,14760.0,,0.0,0.0,Regra Encontrada: SIM | Cód: 130515 | Cód.LC: 13.05 | Buscar ISS Munic. Prestação: NÃO | Analisar CEPOM: NÃO | Analisar ISS LC: NÃO | Cidade Prestador: Nova Iguaçu | Cidade Prestação: Nova Iguaçu,Nova Iguaçu,0.0,0.0,0,0.0,0,0,14760.0,"9553 OP 9528 PAPEL TIMBRADOS SEGMEDIC "" QUANTIDADE : 100.000 UNIDADES PAPEL TIMBRADOS SERGIO FRANCO "" QUANTIDADE : 50.000 UNIDADES VALOR UNIT . R $ 0,984 TOTAL R $ 14.760,00 VENCIMENTO : 22/06/2021 R $ 4.920,00 07/07/2021 - R $ 4.920,00 22/07/2021 - R $ 4.920,00 | serviços gráficos em geral",,34314826000147,,False
